=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.02.14 16:05:10 =~=~=~=~=~=~=~=~=~=~=~=
time,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z,gf,mg,gt,mt
68345,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68406,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68467,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68530,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68592,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68653,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68715,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68776,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68838,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68897,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
68960,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69023,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69085,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69146,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69208,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69269,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69331,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69394,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69453,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69516,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69577,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69639,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69699,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69762,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69823,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69885,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
69946,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70006,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70069,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70131,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70194,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70254,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70316,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70376,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70438,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70500,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70562,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70623,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70685,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70747,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70806,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70867,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70929,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
70991,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71052,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71113,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71175,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71236,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71298,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71357,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71417,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71479,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71541,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71603,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71664,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71725,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71786,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71846,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71907,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
71967,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72028,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72088,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72148,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72209,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72270,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72333,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72395,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72456,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72516,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72577,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72637,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72697,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72757,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72817,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72878,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72937,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
72997,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73058,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73117,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73178,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73237,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73297,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73358,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73417,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73478,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73538,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73597,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73658,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73718,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73778,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73838,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73899,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
73958,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74018,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74079,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74138,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74199,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74259,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74318,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74379,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74439,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74500,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74559,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74619,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74679,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74739,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74800,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74860,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74919,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
74980,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75040,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75100,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75160,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75220,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75280,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75340,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75401,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75461,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75521,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75581,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75641,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75701,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75762,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75823,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75883,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
75945,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76006,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76069,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76131,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76190,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76251,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76311,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76371,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76431,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76491,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76552,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76611,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76672,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76732,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76791,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76852,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76912,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
76973,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77032,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77092,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77153,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77212,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77273,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77333,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77393,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77454,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77514,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77576,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77639,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77702,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77763,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77824,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77884,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
77945,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78006,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78067,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78131,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78193,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78254,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78315,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78375,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78437,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78501,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78564,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78624,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78685,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78746,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78807,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78868,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78931,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
78994,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79055,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79116,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79177,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79240,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79302,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79365,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79425,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79486,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79548,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79607,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79670,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79733,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79795,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79856,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79918,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
79979,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80043,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80105,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80166,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80228,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80288,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80351,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80413,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80474,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80536,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80596,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80658,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80719,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80782,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80844,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80907,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
80968,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81031,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81092,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81155,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81216,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81276,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81339,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81400,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81461,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81523,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81585,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81646,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81708,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81770,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81832,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81894,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
81956,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82018,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82077,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82138,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82200,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82260,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82324,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82384,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82447,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82508,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82570,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82631,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82694,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82755,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82817,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82877,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82938,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
82999,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83060,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83123,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83185,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83246,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83307,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83368,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83428,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83489,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83550,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83611,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83674,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83736,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83796,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83858,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83918,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
83979,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84039,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84100,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84160,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84221,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84284,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84346,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84408,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84468,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84529,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84589,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84648,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84710,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84769,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84830,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84889,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
84950,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85010,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85070,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85130,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85190,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85250,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85310,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85370,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85430,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85490,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85551,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85611,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85670,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85731,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85790,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85851,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85911,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
85970,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86031,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86091,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86151,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86211,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86272,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86331,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86391,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86452,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86511,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86572,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86632,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86691,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86752,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86812,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86872,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86932,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
86992,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87052,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87112,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87173,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87233,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87292,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87353,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87413,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87473,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87533,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87593,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87653,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87713,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87774,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,0,3,0
87833,-2.44,0.09,-0.05,0.12,0.06,-0.02,3,0,3,0
87894,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
87954,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88013,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88074,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88134,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88194,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88254,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88314,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88374,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88434,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88495,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88554,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88614,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88675,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88735,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88795,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88855,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88914,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
88975,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
89035,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
89095,-2.44,0.09,-0.05,0.11,0.06,-0.02,3,0,3,0
89155,-2.44,0.09,-0.05,0.10,0.06,-0.02,3,0,3,0
89216,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89276,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89335,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89396,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89456,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89516,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89576,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89636,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89697,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89757,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89817,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89877,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89937,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
89998,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90058,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90118,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90178,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90240,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90302,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90365,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90426,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
90486,-2.44,0.09,-0.05,0.09,0.06,-0.02,3,0,3,0
