Format Version,1.24,Take Name,Take 2024-02-14 04.49.57 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.49.57.671 PM,Capture Start Frame,718672,Total Frames in Take,4534,Total Exported Frames,4534,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1392,11.600000,-0.005074,0.900563,-0.361895,0.240817,279.902222,-428.901154,-1125.429077
1393,11.608333,-0.006285,0.900506,-0.362927,0.239444,279.012970,-429.664978,-1125.551392
1394,11.616667,-0.006226,0.900366,-0.362776,0.240201,279.829681,-429.356171,-1125.299561
1395,11.625000,-0.005277,0.900694,-0.361782,0.240492,279.884521,-428.514069,-1126.449829
1396,11.633333,-0.005236,0.900693,-0.361880,0.240350,279.740387,-428.650726,-1126.528564
1397,11.641667,-0.004666,0.901005,-0.361953,0.239079,278.032318,-429.148682,-1127.299438
1398,11.650000,-0.004058,0.901264,-0.361439,0.238891,277.625854,-428.877869,-1128.068481
1399,11.658333,-0.005887,0.901152,-0.362606,0.237503,276.619202,-429.756866,-1127.324707
1400,11.666667,-0.005177,0.901479,-0.361402,0.238111,276.990112,-428.729095,-1128.029785
1401,11.675000,-0.005542,0.901316,-0.362210,0.237494,276.398560,-429.463806,-1127.691895
1402,11.683333,-0.004160,0.901692,-0.360587,0.238561,277.046875,-428.170197,-1128.645508
1403,11.691667,-0.005108,0.901673,-0.360982,0.238017,276.780090,-428.391602,-1128.420166
1404,11.700000,-0.004453,0.901660,-0.360590,0.238670,277.148071,-428.080627,-1128.339600
1405,11.708333,-0.004812,0.901596,-0.360821,0.238559,277.160797,-428.196259,-1128.197266
1406,11.716667,-0.004680,0.901620,-0.360533,0.238905,277.514465,-427.923615,-1128.261963
1407,11.725000,-0.004100,0.901747,-0.359993,0.239250,277.647339,-427.488068,-1128.575439
1408,11.733333,-0.004126,0.901799,-0.359937,0.239140,277.508850,-427.464722,-1128.671509
1409,11.741667,-0.003387,0.902005,-0.359230,0.239436,277.538086,-426.925110,-1129.212646
1410,11.750000,-0.003211,0.902175,-0.358702,0.239591,277.631622,-426.447968,-1129.637451
1411,11.758333,-0.002253,0.902387,-0.357936,0.239947,277.693817,-425.920593,-1130.288940
1412,11.766667,-0.001857,0.902585,-0.357447,0.239934,277.491028,-425.566559,-1130.743042
1413,11.775000,-0.001157,0.902390,-0.358532,0.239052,276.062103,-426.907349,-1130.252075
1414,11.783333,-0.001331,0.902525,-0.357760,0.239696,277.003479,-426.004730,-1130.634155
1415,11.791667,-0.001630,0.902653,-0.357359,0.239811,277.286011,-425.498077,-1130.922729
1416,11.800000,-0.001218,0.902414,-0.358105,0.239600,276.862915,-426.339844,-1130.499390
1417,11.808333,-0.001299,0.902393,-0.358239,0.239477,276.764465,-426.453461,-1130.463257
1418,11.816667,-0.001318,0.902230,-0.358751,0.239325,276.609833,-426.947266,-1130.128906
1419,11.825000,-0.000460,0.901858,-0.359964,0.238909,275.574921,-428.331879,-1129.275513
1420,11.833333,-0.001232,0.901891,-0.360198,0.238429,275.407776,-428.288971,-1129.339478
1421,11.841667,-0.001649,0.902830,-0.357229,0.239340,277.039398,-425.296692,-1131.735474
1422,11.850000,-0.000985,0.902496,-0.357985,0.239471,276.737823,-426.266968,-1130.870605
1423,11.858333,-0.001094,0.902224,-0.359141,0.238764,276.088928,-427.214630,-1130.508667
1424,11.866667,-0.000453,0.902694,-0.357387,0.239620,276.644104,-425.789581,-1131.377930
1425,11.875000,0.001002,0.902967,-0.356621,0.239731,276.201477,-425.431519,-1132.309448
1426,11.883333,0.000773,0.903247,-0.355800,0.239900,276.483246,-424.632172,-1132.742432
1427,11.891667,0.002649,0.903590,-0.354691,0.240235,276.128845,-424.026886,-1133.923584
1428,11.900000,0.003347,0.903622,-0.354403,0.240528,276.083282,-423.956512,-1133.959473
1429,11.908333,0.005119,0.904003,-0.353335,0.240639,275.455261,-423.403931,-1135.132324
1430,11.916667,0.004847,0.904372,-0.352218,0.240896,275.951721,-422.221039,-1135.993042
1431,11.925000,0.004200,0.903703,-0.353933,0.240903,276.209015,-423.638245,-1134.435303
1432,11.933333,0.004207,0.904292,-0.352125,0.241345,276.902740,-421.867310,-1136.094971
1433,11.941667,0.003789,0.904405,-0.352511,0.240361,276.157410,-422.104828,-1136.695679
1434,11.950000,0.001367,0.904115,-0.355601,0.236899,273.102234,-424.888245,-1135.834961
1435,11.958333,0.001353,0.903545,-0.358579,0.234575,270.223145,-427.898773,-1134.621948
1436,11.966667,-0.001218,0.904050,-0.359622,0.231009,266.916870,-428.868286,-1135.670410
1437,11.975000,-0.004841,0.904423,-0.360631,0.227905,264.675751,-429.589386,-1136.429810
1438,11.983333,-0.003022,0.904451,-0.361772,0.226010,261.541382,-431.337036,-1136.864258
1439,11.991667,-0.008272,0.905818,-0.361236,0.221211,258.112671,-430.060089,-1139.812012
1440,12.000000,-0.008748,0.906269,-0.361183,0.219423,256.202179,-430.184357,-1140.890991
1441,12.008333,-0.008627,0.907223,-0.358561,0.219786,257.108276,-427.494446,-1143.525879
1442,12.016667,-0.008390,0.907440,-0.358077,0.219691,256.743042,-427.128723,-1143.641846
1443,12.025000,-0.006737,0.907117,-0.357106,0.222640,259.509155,-426.192566,-1142.207153
1444,12.033333,-0.006200,0.907681,-0.355012,0.223705,260.794739,-424.042389,-1143.560913
1445,12.041667,-0.010542,0.905052,-0.357879,0.229548,269.561035,-424.033356,-1136.069824
1446,12.050000,-0.009959,0.904070,-0.359203,0.231370,271.185486,-425.283722,-1133.094116
1447,12.058333,-0.009644,0.904603,-0.357731,0.231579,271.458893,-423.956543,-1134.408081
1448,12.066667,-0.007639,0.904232,-0.358049,0.232608,271.609619,-424.881042,-1133.173340
1449,12.075000,-0.008444,0.903466,-0.359802,0.232853,272.055878,-426.354736,-1131.171387
1450,12.083333,-0.008162,0.903333,-0.359309,0.234135,273.416718,-425.698395,-1130.643066
1451,12.091667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1452,12.100000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1453,12.108333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1454,12.116667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1455,12.125000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1456,12.133333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1457,12.141667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1458,12.150000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1459,12.158333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1460,12.166667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1461,12.175000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1462,12.183333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1463,12.191667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1464,12.200000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1465,12.208333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1466,12.216667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1467,12.225000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1468,12.233333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1469,12.241667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1470,12.250000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1471,12.258333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1472,12.266667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1473,12.275000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1474,12.283333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1475,12.291667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1476,12.300000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1477,12.308333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1478,12.316667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1479,12.325000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1480,12.333333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1481,12.341667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1482,12.350000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1483,12.358333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1484,12.366667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1485,12.375000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1486,12.383333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1487,12.391667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1488,12.400000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1489,12.408333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1490,12.416667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1491,12.425000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1492,12.433333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1493,12.441667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1494,12.450000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1495,12.458333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1496,12.466667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1497,12.475000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1498,12.483333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1499,12.491667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1500,12.500000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1501,12.508333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1502,12.516667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1503,12.525000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1504,12.533333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1505,12.541667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1506,12.550000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1507,12.558333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1508,12.566667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1509,12.575000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1510,12.583333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1511,12.591667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1512,12.600000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1513,12.608333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1514,12.616667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1515,12.625000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1516,12.633333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1517,12.641667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1518,12.650000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1519,12.658333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1520,12.666667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1521,12.675000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1522,12.683333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1523,12.691667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1524,12.700000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1525,12.708333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1526,12.716667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1527,12.725000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1528,12.733333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1529,12.741667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1530,12.750000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1531,12.758333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1532,12.766667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1533,12.775000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1534,12.783333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1535,12.791667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1536,12.800000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1537,12.808333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1538,12.816667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1539,12.825000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1540,12.833333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1541,12.841667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1542,12.850000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1543,12.858333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1544,12.866667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1545,12.875000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1546,12.883333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1547,12.891667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1548,12.900000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1549,12.908333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1550,12.916667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1551,12.925000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1552,12.933333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1553,12.941667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1554,12.950000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1555,12.958333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1556,12.966667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1557,12.975000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1558,12.983333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1559,12.991667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1560,13.000000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1561,13.008333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1562,13.016667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1563,13.025000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1564,13.033333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1565,13.041667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1566,13.050000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1567,13.058333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1568,13.066667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1569,13.075000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1570,13.083333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1571,13.091667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1572,13.100000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1573,13.108333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1574,13.116667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1575,13.125000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1576,13.133333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1577,13.141667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1578,13.150000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1579,13.158333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1580,13.166667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1581,13.175000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1582,13.183333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1583,13.191667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1584,13.200000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1585,13.208333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1586,13.216667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1587,13.225000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1588,13.233333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1589,13.241667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1590,13.250000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1591,13.258333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1592,13.266667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1593,13.275000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1594,13.283333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1595,13.291667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1596,13.300000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1597,13.308333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1598,13.316667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1599,13.325000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1600,13.333333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1601,13.341667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1602,13.350000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1603,13.358333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1604,13.366667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1605,13.375000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1606,13.383333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1607,13.391667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1608,13.400000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1609,13.408333,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1610,13.416667,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
1611,13.425000,-0.007932,0.902971,-0.360257,0.234084,273.266449,-426.820923,-1129.818481
