Frame,time,X_rot,Y_rot,Z_rot,W_rot,X_bod,Y_bod,Z_bod,X_mkr1,Y_mkr1,Z_mkr1,X_mkr2,Y_mkr2,Z_mkr2,X_mk3,Y_mkr3,Z_mkr3,X_mkr4,Y_mkr4,Z_mkr4
2496,20.800000,0.395637,0.680763,-0.587285,0.187431,-156.030731,-706.420654,-800.803406,-45.233109,-5.635360,-676.765869,-17.825974,29.053585,-603.849365,27.503786,-8.135345,-570.339417,19.002926,-94.092201,-659.955139
2497,20.808333,0.397531,0.676806,-0.590860,0.186515,-160.681290,-705.242126,-795.130981,-44.114830,-4.351495,-676.757019,-16.561304,30.539558,-604.180664,28.683472,-6.662779,-570.530334,19.367992,-93.264145,-659.194946
2498,20.816667,0.399896,0.672669,-0.593972,0.186540,-164.644852,-704.243713,-789.636963,-42.936863,-3.318374,-676.820801,-15.341574,31.913589,-604.474854,29.631004,-5.298267,-570.385315,19.803946,-92.556702,-658.391663
2499,20.825000,0.401425,0.668555,-0.597724,0.186058,-168.663300,-703.400146,-783.306030,-41.845249,-2.447653,-676.664978,-13.746784,33.429005,-605.002319,30.680750,-4.043504,-570.382568,20.332026,-91.870590,-657.629211
2500,20.833333,0.405057,0.664118,-0.600001,0.186750,-172.609268,-702.101562,-778.884033,-40.387760,-1.426974,-676.961243,-12.414446,34.636333,-605.299622,31.575586,-2.840347,-570.165283,20.898655,-91.224243,-656.841492
2501,20.841667,0.406946,0.661128,-0.602027,0.186733,-175.171814,-700.963501,-775.189087,-39.102776,-0.501468,-676.902710,-11.160021,35.734932,-605.254272,32.664528,-1.690648,-570.078674,21.619350,-90.565552,-656.245972
2502,20.850000,0.410814,0.657514,-0.603428,0.186502,-179.318222,-699.079407,-772.806458,-37.409046,0.716878,-677.312683,-9.686279,36.829792,-605.299927,33.961197,-0.684875,-570.004578,22.286026,-89.913437,-655.660522
2503,20.858333,0.411501,0.655089,-0.606175,0.184599,-182.835968,-697.737610,-768.692078,-36.443928,1.512848,-676.691650,-7.970182,37.953644,-605.343933,35.240589,0.179006,-569.766663,22.941895,-89.268478,-655.079773
2504,20.866667,0.413505,0.652444,-0.608132,0.183047,-186.587387,-696.027832,-765.892883,-34.906815,2.511091,-676.654541,-6.342117,38.851921,-605.215759,36.764381,1.029902,-569.718445,23.706593,-88.688499,-654.582764
2505,20.875000,0.414455,0.650232,-0.610295,0.181565,-189.425720,-694.782227,-762.562317,-33.605705,3.201488,-676.293457,-4.852015,39.667206,-605.044373,38.208107,1.766482,-569.572449,24.479034,-88.231010,-654.005859
2506,20.883333,0.416146,0.647852,-0.611834,0.181025,-191.677780,-693.663452,-759.912354,-32.142548,3.785330,-676.192139,-3.354070,40.329590,-605.044434,39.512451,2.390475,-569.381531,25.393774,-87.873421,-653.499390
2507,20.891667,0.419157,0.643815,-0.614061,0.180938,-195.341232,-692.364563,-755.990051,-30.344873,4.313085,-676.372192,-1.441192,41.055038,-605.587891,40.915096,3.039490,-569.327881,26.353867,-87.670624,-652.922119
2508,20.900000,0.422287,0.639779,-0.615929,0.181627,-198.342728,-691.336792,-752.222717,-28.687485,4.641531,-676.569763,0.161760,41.677670,-605.823059,42.038052,3.601662,-569.203857,27.267036,-87.602844,-652.233398
2509,20.908333,0.425243,0.635395,-0.618159,0.182538,-201.274673,-690.555786,-747.750000,-27.052044,4.700436,-676.700562,2.171634,42.334663,-606.630066,43.124474,4.024064,-569.045898,28.260315,-87.610817,-651.597778
2510,20.916667,0.428427,0.630707,-0.620511,0.183372,-204.610977,-689.542847,-743.177063,-25.210814,5.001233,-677.287231,3.662515,42.668835,-606.832886,44.566406,4.631238,-569.218506,29.198729,-87.693512,-650.874023
2511,20.925000,0.431712,0.624217,-0.624753,0.183473,-210.343719,-688.237427,-735.554993,-23.440052,4.978322,-677.459412,5.954685,43.344936,-607.917969,45.928692,5.155285,-569.334412,29.885445,-87.853073,-649.936523
2512,20.933333,0.435378,0.617968,-0.628312,0.183810,-215.905548,-686.766663,-728.875305,-21.645393,5.077495,-677.831482,7.459465,43.658131,-608.186157,47.294250,5.636776,-569.438049,30.451502,-88.124336,-648.855835
2513,20.941667,0.440515,0.610117,-0.632272,0.184217,-223.279724,-684.586609,-721.655334,-19.628782,5.133964,-678.547974,9.820591,44.236866,-609.359314,48.688370,6.033191,-569.595276,31.088495,-88.443733,-647.906921
2514,20.950000,0.443143,0.603766,-0.636383,0.184682,-228.314072,-683.375916,-713.844910,-18.051622,4.810632,-678.691895,11.458283,44.455860,-609.949341,49.954395,6.419355,-569.788574,31.651419,-88.832672,-646.837830
2515,20.958333,0.448366,0.596168,-0.639403,0.186323,-234.358093,-681.432251,-707.472839,-16.074179,4.620762,-679.419006,13.234030,44.682842,-610.634155,51.007965,6.775191,-569.771362,32.218243,-89.259514,-645.754028
2516,20.966667,0.449601,0.589740,-0.644559,0.186034,-239.592911,-680.037170,-698.020142,-14.813462,4.283631,-679.405090,14.950166,44.908833,-611.356384,52.474415,7.234392,-570.139893,32.702560,-89.674644,-644.621216
2517,20.975000,0.452607,0.583333,-0.648141,0.186501,-244.872849,-678.321838,-690.995911,-13.333533,3.926543,-679.587036,16.842266,45.055950,-612.093140,53.516430,7.408141,-570.043213,33.217800,-90.124840,-643.568481
2518,20.983333,0.456630,0.577566,-0.650243,0.187324,-249.604828,-676.416809,-686.653564,-11.483902,3.720267,-680.080933,18.409315,45.118473,-612.542664,54.692863,7.480916,-570.123901,33.851871,-90.511269,-642.795715
2519,20.991667,0.459722,0.572285,-0.652521,0.188048,-253.661896,-674.874756,-681.925171,-9.886788,3.305675,-680.422546,19.635633,44.821247,-612.678955,55.871487,7.530822,-570.141235,34.410717,-91.004112,-641.933105
2520,21.000000,0.459639,0.569218,-0.655104,0.188580,-254.579819,-674.708374,-676.743164,-8.833097,2.665847,-680.356018,21.008972,44.635788,-613.157043,57.032978,7.630459,-570.299805,35.309544,-91.433838,-641.420288
2521,21.008333,0.461694,0.564734,-0.657042,0.190289,-256.407776,-674.117310,-672.291687,-7.161778,1.926214,-680.869141,22.476397,44.497608,-613.746216,58.163113,7.637165,-570.534119,36.166431,-91.998398,-640.825073
2522,21.016667,0.463564,0.558841,-0.660416,0.191455,-259.943176,-672.963867,-665.363037,-5.783441,1.059194,-681.138367,24.186789,44.296764,-614.787537,59.243668,7.657636,-570.719788,36.780056,-92.678383,-640.002563
2523,21.025000,0.466069,0.553317,-0.662633,0.193746,-262.398895,-672.136230,-660.025635,-4.254734,0.203420,-681.676147,25.502050,43.828465,-615.463318,60.119400,7.713244,-570.888611,37.520145,-93.321785,-639.277039
2524,21.033333,0.468165,0.547419,-0.665461,0.195745,-265.312012,-671.100037,-653.671509,-2.891850,-0.684972,-682.157349,27.019497,43.613323,-616.401855,61.037106,7.766272,-571.172607,38.146736,-93.973557,-638.461975
2525,21.041667,0.471176,0.540409,-0.668576,0.197376,-269.839722,-669.143860,-647.114685,-1.259856,-1.448281,-682.905212,28.663486,43.475834,-617.652649,62.137684,7.789681,-571.605896,38.689556,-94.613235,-637.714539
2526,21.050000,0.472573,0.535649,-0.670971,0.198878,-272.015411,-668.247498,-641.842590,-0.034796,-2.315552,-683.234924,29.853176,43.069702,-618.283264,63.043610,7.807572,-571.998657,39.308441,-95.152069,-637.169312
2527,21.058333,0.476113,0.529619,-0.672787,0.200444,-276.287872,-666.330383,-637.633240,1.412646,-2.990107,-683.841003,31.149725,42.708637,-619.066711,63.752331,7.623249,-572.223450,39.651989,-95.792976,-636.451172
2528,21.066667,0.477866,0.525971,-0.673879,0.202202,-277.553162,-665.870422,-634.797424,2.522485,-3.878747,-684.316223,32.508595,42.387829,-620.054871,64.398849,7.310742,-572.431458,40.386471,-96.315765,-636.215759
2529,21.075000,0.481063,0.519722,-0.675831,0.204255,-281.345795,-664.116821,-630.160278,3.973341,-4.742728,-685.104858,33.910061,42.103344,-621.148987,65.143692,7.169479,-572.818054,40.793186,-96.978165,-635.537292
2530,21.083333,0.483478,0.515696,-0.676334,0.207071,-282.265656,-663.832947,-627.893188,5.240952,-5.740338,-685.797913,34.929474,41.478195,-621.953735,65.635300,6.936521,-573.072632,41.528847,-97.615105,-635.322754
2531,21.091667,0.487966,0.508196,-0.677983,0.209681,-287.181488,-661.528625,-623.512024,6.899867,-6.775721,-686.761963,36.376846,40.993050,-623.186890,66.304451,6.687696,-573.412476,41.764973,-98.358292,-634.532898
2532,21.100000,0.489025,0.502028,-0.681219,0.211572,-290.179291,-660.175842,-616.357178,7.773492,-8.205873,-687.032715,37.885715,40.425240,-624.597473,66.991089,6.697312,-573.820007,42.126682,-99.119164,-634.024902
2533,21.108333,0.491225,0.495144,-0.683917,0.213982,-293.669006,-658.369873,-610.056396,9.238855,-9.518794,-687.922791,38.996002,39.655571,-625.571533,67.950577,6.749668,-574.482056,42.489944,-99.923958,-633.469360
2534,21.116667,0.493769,0.486531,-0.687469,0.216485,-298.390991,-655.616394,-602.299500,10.920486,-10.896601,-689.187805,40.698475,38.962482,-627.424927,69.260307,6.891651,-575.473022,42.977695,-100.784142,-632.942688
2535,21.125000,0.492760,0.481150,-0.691377,0.218359,-299.304962,-654.820190,-594.197632,12.310026,-12.554991,-690.062683,41.575413,37.843494,-628.423828,70.909767,7.018036,-576.892151,43.746483,-101.610123,-632.852539
2536,21.133333,0.493239,0.473479,-0.696242,0.218585,-304.372955,-651.667908,-585.069519,13.629319,-13.961077,-691.057373,42.789062,37.047527,-629.844971,72.499382,6.472398,-578.178955,44.002106,-102.492188,-632.154358
2537,21.141667,0.491493,0.468509,-0.700436,0.219825,-305.223907,-650.636047,-576.654785,14.635645,-15.497970,-691.696838,43.924809,36.260490,-631.144958,73.827904,6.459907,-579.585938,44.701656,-103.290993,-632.081360
2538,21.150000,0.489875,0.464256,-0.704175,0.220514,-306.144379,-649.605713,-569.287598,15.538800,-16.838858,-692.188782,44.978718,35.467346,-632.220703,75.098564,6.279451,-580.742676,45.224102,-104.119728,-631.920715
2539,21.158333,0.489979,0.461844,-0.705321,0.221683,-306.366547,-649.655151,-566.729370,16.461576,-17.954138,-692.846497,45.374508,34.390911,-632.615112,75.853493,5.726707,-581.562073,45.784954,-105.029701,-631.924194
2540,21.166667,0.491830,0.457642,-0.706335,0.223066,-308.510315,-648.404907,-564.588745,17.656286,-18.955807,-694.027893,46.487232,33.642014,-633.830933,76.720329,5.267903,-582.405151,46.469631,-105.975784,-632.046204
2541,21.175000,0.491642,0.456319,-0.706886,0.224440,-307.519104,-649.243042,-563.137634,18.500765,-20.091976,-694.603577,46.884438,32.618702,-634.316772,77.437531,4.594732,-583.200989,47.241970,-106.898315,-632.250000
2542,21.183333,0.490687,0.455393,-0.707554,0.226301,-305.496429,-650.745178,-561.054810,18.968302,-21.501497,-694.930420,47.824856,31.792637,-635.456238,77.756592,3.832850,-583.679810,48.011089,-107.843307,-632.463867
2543,21.191667,0.488476,0.454468,-0.709412,0.227121,-303.524719,-651.894470,-557.424255,19.747852,-22.846697,-695.632019,48.358604,30.633043,-636.150208,78.992836,3.329870,-584.994629,48.876961,-108.850304,-632.768738
2544,21.200000,0.489288,0.449192,-0.711856,0.228222,-305.936493,-650.110474,-552.795959,21.194967,-24.212685,-697.026123,49.490795,29.673120,-637.647583,80.477348,2.802061,-586.533020,49.588375,-109.946510,-632.906799
2545,21.208333,0.488930,0.446632,-0.712968,0.230528,-304.972595,-650.913086,-549.687073,22.070404,-25.885902,-697.764160,49.956879,28.343090,-638.493958,81.255264,2.082423,-587.593750,50.334126,-111.086983,-632.998474
2546,21.216667,0.490543,0.442397,-0.713262,0.234331,-305.091248,-651.217529,-547.388489,23.114925,-27.650755,-698.878479,51.032112,27.083708,-640.045105,81.403061,1.214488,-588.429382,51.070362,-112.259239,-633.055786
2547,21.225000,0.493991,0.437754,-0.712408,0.238367,-306.401611,-651.212341,-547.193359,24.276552,-29.206783,-699.952759,52.038841,25.833910,-641.485291,81.198273,-0.073558,-589.224609,51.677059,-113.423454,-633.053528
2548,21.233333,0.496562,0.434642,-0.711130,0.242502,-305.978424,-652.339661,-547.792725,25.451376,-30.826252,-701.140930,52.861294,24.600466,-642.717529,80.873199,-1.384621,-589.710999,52.407581,-114.566269,-633.310669
2549,21.241667,0.500168,0.431766,-0.708978,0.246497,-306.121979,-653.468811,-550.122131,26.444450,-32.251911,-702.029175,53.960396,23.450247,-644.228516,80.406296,-2.789558,-590.302307,53.054245,-115.709961,-633.575317
2550,21.250000,0.502827,0.430856,-0.706265,0.250434,-304.296906,-655.950684,-553.503052,27.256607,-33.720436,-702.770935,54.794498,22.227467,-645.527893,79.963303,-4.168523,-590.804810,53.885857,-116.876228,-634.097046
2551,21.258333,0.506009,0.428899,-0.703711,0.254540,-303.333557,-657.832031,-556.575989,28.273628,-35.135502,-704.032410,55.816322,20.977728,-647.018311,79.505112,-5.496960,-591.315369,54.649738,-118.037971,-634.538208
2552,21.266667,0.508205,0.427899,-0.701160,0.258855,-300.935242,-660.549072,-559.307312,29.212116,-36.734806,-704.908997,56.290077,19.617531,-648.112732,79.087212,-6.816097,-591.877869,55.496151,-119.256042,-635.046204
2553,21.275000,0.508317,0.427966,-0.699750,0.262317,-297.576904,-663.725647,-560.177612,29.628050,-38.407009,-705.526855,56.453331,18.157579,-649.028442,78.753433,-8.173548,-592.477051,56.251842,-120.538849,-635.458435
2554,21.283333,0.508572,0.426971,-0.699331,0.264550,-296.089722,-665.575745,-560.086792,30.095484,-39.970970,-706.223816,57.387299,17.097017,-650.544067,78.616135,-9.398505,-592.853455,57.000992,-121.796066,-635.976440
2555,21.291667,0.509383,0.426530,-0.697834,0.267638,-293.707397,-668.245728,-561.481689,30.787598,-41.583408,-707.167236,57.540543,15.580205,-651.383667,78.533218,-10.741314,-593.520264,57.693096,-123.159569,-636.448730
2556,21.300000,0.507236,0.427443,-0.697900,0.270075,-289.480835,-671.656067,-560.088562,30.851324,-43.424953,-707.621155,57.605640,14.118386,-652.263672,78.497414,-11.977777,-594.276062,58.498940,-124.654808,-636.965332
2557,21.308333,0.505650,0.426029,-0.698788,0.272969,-287.021179,-673.887207,-556.691528,31.111036,-45.572334,-708.209167,57.863190,12.586761,-653.486511,78.603004,-13.093497,-594.955078,59.088043,-126.166687,-637.122681
2558,21.316667,0.503425,0.425002,-0.699995,0.275578,-284.124969,-676.222229,-552.935120,31.274679,-47.655048,-708.753479,58.188408,11.056843,-654.785156,78.727959,-14.261707,-595.838440,59.813515,-127.701790,-637.478455
2559,21.325000,0.502028,0.422637,-0.701316,0.278392,-282.503479,-677.788635,-548.857483,31.709234,-49.893429,-709.479431,58.567261,9.571297,-656.116699,78.916000,-15.477376,-596.880127,60.391121,-129.215820,-637.768738
2560,21.333333,0.501007,0.420989,-0.701795,0.281503,-280.222321,-679.996704,-546.220947,32.293411,-52.242874,-710.375610,58.576519,7.857975,-657.118835,79.219872,-16.741337,-598.030579,60.924248,-130.757812,-638.146667
2561,21.341667,0.500645,0.417608,-0.702789,0.284684,-279.599030,-680.982239,-542.549744,32.938362,-54.507145,-711.343323,58.931477,6.210196,-658.519104,79.489151,-17.914036,-599.244690,61.372124,-132.235809,-638.374146
2562,21.350000,0.498845,0.416105,-0.703897,0.287297,-277.343994,-682.970703,-538.955566,33.312702,-56.736526,-712.143311,58.867462,4.344244,-659.540405,79.807060,-19.173149,-600.510498,61.803127,-133.723053,-638.670532
2563,21.358333,0.499426,0.411326,-0.705325,0.289658,-279.115540,-682.507568,-535.127502,33.947529,-58.876564,-713.278503,59.487206,2.766130,-661.191589,80.093880,-20.441406,-601.758606,62.002037,-135.145767,-638.842285
2564,21.366667,0.498886,0.407504,-0.706961,0.291994,-279.695923,-682.697266,-530.752686,34.366673,-61.094318,-714.252319,59.730247,1.041752,-662.603882,80.400627,-21.676880,-603.014587,62.131371,-136.655029,-638.968140
2565,21.375000,0.497230,0.404097,-0.709077,0.294411,-279.310638,-683.253784,-525.329102,34.597443,-63.438431,-715.020203,59.942406,-0.749826,-664.158264,80.665207,-22.926933,-604.308838,62.408287,-138.122498,-639.154968
2566,21.383333,0.495441,0.401767,-0.710284,0.297689,-277.224976,-684.824219,-521.018921,34.901836,-65.721313,-715.982666,59.880493,-2.560643,-665.546387,80.888657,-23.999609,-605.571899,62.784977,-139.608017,-639.442871
2567,21.391667,0.494219,0.396873,-0.713027,0.299720,-278.733032,-683.954834,-514.596252,34.970753,-68.014328,-716.763245,60.231842,-4.189683,-667.402405,81.072197,-25.196880,-606.865112,62.747047,-141.137955,-639.418457
2568,21.400000,0.491869,0.394740,-0.714757,0.302271,-276.931580,-685.176453,-509.672119,35.052467,-70.189064,-717.613220,60.018326,-5.949325,-668.587952,81.243660,-26.363514,-608.148682,63.007526,-142.544189,-639.613892
2569,21.408333,0.489414,0.393667,-0.716102,0.304464,-274.545013,-686.817749,-505.772339,35.024342,-72.197304,-718.387512,59.734421,-7.630762,-669.599670,81.351242,-27.503212,-609.429749,63.232624,-143.944168,-639.932617
2570,21.416667,0.488003,0.391749,-0.717387,0.306172,-273.854279,-687.700745,-502.455780,35.060192,-74.160271,-719.214783,59.575920,-9.263802,-670.751221,81.473907,-28.783009,-610.617615,63.275017,-145.355347,-640.247986
2571,21.425000,0.487163,0.389241,-0.718358,0.308426,-273.389221,-688.350098,-499.398132,35.244701,-76.112541,-720.173645,59.709972,-10.875968,-672.217285,81.516975,-29.827208,-611.661011,63.484081,-146.715683,-640.648987
2572,21.433333,0.486023,0.386817,-0.719327,0.311002,-272.472504,-689.281372,-496.037415,35.361622,-78.163788,-721.013306,59.673328,-12.498962,-673.562744,81.470230,-30.999285,-612.824951,63.638092,-148.062805,-641.018005
2573,21.441667,0.485921,0.383129,-0.720360,0.313330,-273.537048,-689.229431,-492.606873,35.442062,-80.228806,-721.827209,59.669510,-14.107253,-674.953613,81.287544,-32.341877,-613.814392,63.490368,-149.398392,-641.063721
2574,21.450000,0.486374,0.380630,-0.720191,0.316048,-273.434113,-690.284119,-491.472229,35.733662,-82.247864,-722.846191,59.830341,-15.689561,-676.362976,81.043091,-33.728405,-614.786255,63.710220,-150.684067,-641.528564
2575,21.458333,0.486564,0.375632,-0.722044,0.317503,-276.268372,-688.913818,-487.355286,36.034981,-84.390617,-723.811340,60.191410,-17.316980,-678.200989,81.303329,-35.285244,-615.914429,63.581741,-152.034683,-641.645020
2576,21.466667,0.486367,0.372803,-0.722318,0.320503,-275.870483,-689.751831,-484.872437,36.271236,-86.617409,-724.701843,60.238480,-18.968063,-679.575867,81.146759,-36.618649,-616.797668,63.757950,-153.297592,-641.918518
2577,21.475000,0.485720,0.369152,-0.723099,0.323929,-275.569824,-690.006104,-480.899506,36.562813,-88.837952,-725.618408,60.153713,-20.641779,-680.951721,81.118591,-37.666885,-617.903992,63.716373,-154.597794,-641.985474
2578,21.483333,0.482714,0.364163,-0.727140,0.325022,-276.621857,-687.628967,-472.493317,36.832626,-90.997108,-726.499573,60.485462,-22.110821,-682.645020,82.097878,-38.417168,-619.778870,63.622959,-155.863052,-642.054443
2579,21.491667,0.481349,0.361337,-0.728510,0.327127,-276.239899,-687.680603,-468.527588,37.080399,-92.999481,-727.337646,60.451832,-23.727695,-683.915588,82.346916,-39.444454,-621.057983,63.629768,-157.069199,-642.310364
2580,21.500000,0.480400,0.355507,-0.731379,0.328504,-279.025238,-684.789062,-462.148315,37.278637,-95.014748,-728.159363,60.957191,-25.119640,-685.655212,82.811806,-40.141178,-622.389709,63.456043,-158.322266,-642.470032
